"Straßenschlüssel","Straßenname","Hausnummer","Statistischer Bezirk","Ortsteil"
"03292","Albert-Schweitzer-Straße","18","303","Reudnitz-Thonberg"
"03292","Albert-Schweitzer-Straße","19","303","Reudnitz-Thonberg"
"03292","Albert-Schweitzer-Straße","20","303","Reudnitz-Thonberg"
"03292","Albert-Schweitzer-Straße","21","303","Reudnitz-Thonberg"
"06047","Albert-Vollsack-Straße","1","531","Großzschocher"
"06047","Albert-Vollsack-Straße","2","531","Großzschocher"
"06047","Albert-Vollsack-Straße","3","531","Großzschocher"
"06047","Albert-Vollsack-Straße","4","531","Großzschocher"
"03152","Albrecht-Dürer-Weg","1","247","Paunsdorf"
"03152","Albrecht-Dürer-Weg","2","247","Paunsdorf"
"03152","Albrecht-Dürer-Weg","3","247","Paunsdorf"
"03152","Albrecht-Dürer-Weg","4","247","Paunsdorf"
"03152","Albrecht-Dürer-Weg","6","247","Paunsdorf"
"03152","Albrecht-Dürer-Weg","7","247","Paunsdorf"
"03152","Albrecht-Dürer-Weg","8","247","Paunsdorf"
"03152","Albrecht-Dürer-Weg","9C","247","Paunsdorf"
"03152","Albrecht-Dürer-Weg","9D","247","Paunsdorf"
"03152","Albrecht-Dürer-Weg","9E","247","Paunsdorf"
"03152","Albrecht-Dürer-Weg","9F","247","Paunsdorf"
"03152","Albrecht-Dürer-Weg","10","247","Paunsdorf"
"03152","Albrecht-Dürer-Weg","10A","247","Paunsdorf"
"03152","Albrecht-Dürer-Weg","10B","247","Paunsdorf"
"03152","Albrecht-Dürer-Weg","10C","247","Paunsdorf"
"03152","Albrecht-Dürer-Weg","10D","247","Paunsdorf"
"03152","Albrecht-Dürer-Weg","10E","247","Paunsdorf"
"03152","Albrecht-Dürer-Weg","14","247","Paunsdorf"
"03152","Albrecht-Dürer-Weg","15","247","Paunsdorf"
"03152","Albrecht-Dürer-Weg","16","247","Paunsdorf"
"03152","Albrecht-Dürer-Weg","17","247","Paunsdorf"
"03152","Albrecht-Dürer-Weg","20","247","Paunsdorf"
"03152","Albrecht-Dürer-Weg","21","247","Paunsdorf"
"03152","Albrecht-Dürer-Weg","22","247","Paunsdorf"
"03152","Albrecht-Dürer-Weg","24","247","Paunsdorf"
"03152","Albrecht-Dürer-Weg","26","247","Paunsdorf"
"03152","Albrecht-Dürer-Weg","27","247","Paunsdorf"
"03152","Albrecht-Dürer-Weg","29","247","Paunsdorf"
"03152","Albrecht-Dürer-Weg","31","247","Paunsdorf"
"03152","Albrecht-Dürer-Weg","33","247","Paunsdorf"
"03152","Albrecht-Dürer-Weg","41","247","Paunsdorf"
"03274","Albrechtshainer Straße","1","313","Stötteritz"
"03274","Albrechtshainer Straße","1A","313","Stötteritz"
"03274","Albrechtshainer Straße","2","313","Stötteritz"
"03274","Albrechtshainer Straße","2A","313","Stötteritz"
"03274","Albrechtshainer Straße","2B","313","Stötteritz"
"03274","Albrechtshainer Straße","2C","313","Stötteritz"
"03274","Albrechtshainer Straße","2D","313","Stötteritz"
"03274","Albrechtshainer Straße","3A","313","Stötteritz"
"03274","Albrechtshainer Straße","4","313","Stötteritz"
"03274","Albrechtshainer Straße","5","313","Stötteritz"
"03274","Albrechtshainer Straße","6","313","Stötteritz"
"03274","Albrechtshainer Straße","8","313","Stötteritz"
"03274","Albrechtshainer Straße","10","313","Stötteritz"
"03274","Albrechtshainer Straße","12","313","Stötteritz"
"03274","Albrechtshainer Straße","16","262","Mölkau"
"03274","Albrechtshainer Straße","16A","262","Mölkau"
"03274","Albrechtshainer Straße","16B","262","Mölkau"
"03274","Albrechtshainer Straße","18","262","Mölkau"
"03274","Albrechtshainer Straße","18A","262","Mölkau"
"03274","Albrechtshainer Straße","20","262","Mölkau"
"03274","Albrechtshainer Straße","20A","262","Mölkau"
"03274","Albrechtshainer Straße","22","262","Mölkau"
"03274","Albrechtshainer Straße","24","262","Mölkau"
"03274","Albrechtshainer Straße","25","262","Mölkau"
"03274","Albrechtshainer Straße","26","262","Mölkau"
"03274","Albrechtshainer Straße","26A","262","Mölkau"
"03274","Albrechtshainer Straße","26E","262","Mölkau"
"03274","Albrechtshainer Straße","26F","262","Mölkau"
"03274","Albrechtshainer Straße","26G","262","Mölkau"
"03274","Albrechtshainer Straße","26H","262","Mölkau"
"03274","Albrechtshainer Straße","26J","262","Mölkau"
"03274","Albrechtshainer Straße","27","262","Mölkau"
"03274","Albrechtshainer Straße","28","262","Mölkau"
"03274","Albrechtshainer Straße","28A","262","Mölkau"
"03274","Albrechtshainer Straße","32","262","Mölkau"
"03274","Albrechtshainer Straße","34","262","Mölkau"
"03274","Albrechtshainer Straße","38","262","Mölkau"
"03274","Albrechtshainer Straße","41","262","Mölkau"
"03274","Albrechtshainer Straße","42","262","Mölkau"
"03274","Albrechtshainer Straße","44","262","Mölkau"
"03274","Albrechtshainer Straße","46","262","Mölkau"
"03274","Albrechtshainer Straße","48","262","Mölkau"
"03274","Albrechtshainer Straße","50","262","Mölkau"
"03274","Albrechtshainer Straße","52","262","Mölkau"
"03274","Albrechtshainer Straße","54","262","Mölkau"
"03274","Albrechtshainer Straße","64","262","Mölkau"
"03274","Albrechtshainer Straße","66","262","Mölkau"
"03274","Albrechtshainer Straße","68","262","Mölkau"
"03274","Albrechtshainer Straße","70","262","Mölkau"
"03274","Albrechtshainer Straße","72","262","Mölkau"
"03274","Albrechtshainer Straße","74","262","Mölkau"
"03274","Albrechtshainer Straße","76","262","Mölkau"
"03274","Albrechtshainer Straße","78","262","Mölkau"
"03274","Albrechtshainer Straße","80","262","Mölkau"
"03274","Albrechtshainer Straße","82","261","Mölkau"
"03274","Albrechtshainer Straße","83","261","Mölkau"
"03274","Albrechtshainer Straße","85","261","Mölkau"
"03274","Albrechtshainer Straße","86","261","Mölkau"
"03274","Albrechtshainer Straße","87","261","Mölkau"
"03274","Albrechtshainer Straße","88","261","Mölkau"
"03274","Albrechtshainer Straße","89","261","Mölkau"
"03274","Albrechtshainer Straße","89A","261","Mölkau"
"03274","Albrechtshainer Straße","89B","261","Mölkau"
"03274","Albrechtshainer Straße","90","261","Mölkau"
"03274","Albrechtshainer Straße","91","261","Mölkau"
"03274","Albrechtshainer Straße","93","261","Mölkau"
"03274","Albrechtshainer Straße","94","261","Mölkau"
"03274","Albrechtshainer Straße","95","261","Mölkau"
"03274","Albrechtshainer Straße","96","261","Mölkau"
"03274","Albrechtshainer Straße","98","261","Mölkau"
"08113","Alemannenweg","5","800","Möckern"
"08113","Alemannenweg","6","800","Möckern"
"08113","Alemannenweg","7","800","Möckern"
"08113","Alemannenweg","8","800","Möckern"
"02606","Alexander-Alesius-Straße","1","262","Mölkau"
"02606","Alexander-Alesius-Straße","2","262","Mölkau"
"02606","Alexander-Alesius-Straße","3","262","Mölkau"
"02606","Alexander-Alesius-Straße","4","262","Mölkau"
"02606","Alexander-Alesius-Straße","6","262","Mölkau"
"05012","Alexanderstraße","38","042","Zentrum-West"
"05012","Alexanderstraße","40","042","Zentrum-West"
"05012","Alexanderstraße","41","042","Zentrum-West"
"05012","Alexanderstraße","42","042","Zentrum-West"
"05012","Alexanderstraße","43","042","Zentrum-West"
"05012","Alexanderstraße","44","042","Zentrum-West"
"05012","Alexanderstraße","45","042","Zentrum-West"
"05012","Alexanderstraße","46","042","Zentrum-West"
"05012","Alexanderstraße","47","042","Zentrum-West"
"05012","Alexanderstraße","48","042","Zentrum-West"
"05061","Alfred-Frank-Straße","1","501","Schleußig"
"05061","Alfred-Frank-Straße","2","500","Schleußig"
"05061","Alfred-Frank-Straße","3","501","Schleußig"
"05061","Alfred-Frank-Straße","11","501","Schleußig"
"05061","Alfred-Frank-Straße","12","500","Schleußig"
"05061","Alfred-Frank-Straße","13","501","Schleußig"
"05061","Alfred-Frank-Straße","14","500","Schleußig"
"05061","Alfred-Frank-Straße","15","501","Schleußig"
"04057","Alfred-Kästner-Straße","1","400","Südvorstadt"
"04057","Alfred-Kästner-Straße","2","400","Südvorstadt"
"04057","Alfred-Kästner-Straße","3","400","Südvorstadt"
"04057","Alfred-Kästner-Straße","4","400","Südvorstadt"
"04057","Alfred-Kästner-Straße","5","400","Südvorstadt"
"04057","Alfred-Kästner-Straße","5A","400","Südvorstadt"
"04057","Alfred-Kästner-Straße","5B","400","Südvorstadt"
"04057","Alfred-Kästner-Straße","8","400","Südvorstadt"
"04057","Alfred-Kästner-Straße","8A","400","Südvorstadt"
"04057","Alfred-Kästner-Straße","9","400","Südvorstadt"
"04057","Alfred-Kästner-Straße","10","400","Südvorstadt"
"04057","Alfred-Kästner-Straße","11","400","Südvorstadt"
"04057","Alfred-Kästner-Straße","12","400","Südvorstadt"
"04057","Alfred-Kästner-Straße","13","402","Südvorstadt"
"04057","Alfred-Kästner-Straße","14","400","Südvorstadt"
"04057","Alfred-Kästner-Straße","15","402","Südvorstadt"
"04057","Alfred-Kästner-Straße","16","400","Südvorstadt"
"04057","Alfred-Kästner-Straße","17","402","Südvorstadt"
"04057","Alfred-Kästner-Straße","18","400","Südvorstadt"
"04057","Alfred-Kästner-Straße","19","402","Südvorstadt"
"04057","Alfred-Kästner-Straße","20","400","Südvorstadt"
"04057","Alfred-Kästner-Straße","21","402","Südvorstadt"
"04057","Alfred-Kästner-Straße","22","400","Südvorstadt"
"04057","Alfred-Kästner-Straße","22B","402","Südvorstadt"
"04057","Alfred-Kästner-Straße","23","402","Südvorstadt"
"04057","Alfred-Kästner-Straße","25","402","Südvorstadt"
"04057","Alfred-Kästner-Straße","26","402","Südvorstadt"
"04057","Alfred-Kästner-Straße","28","402","Südvorstadt"
"04057","Alfred-Kästner-Straße","28B","402","Südvorstadt"
"04057","Alfred-Kästner-Straße","28C","402","Südvorstadt"
"04057","Alfred-Kästner-Straße","30","402","Südvorstadt"
"04057","Alfred-Kästner-Straße","31","402","Südvorstadt"
"04057","Alfred-Kästner-Straße","32","402","Südvorstadt"
"04057","Alfred-Kästner-Straße","33","402","Südvorstadt"
"04057","Alfred-Kästner-Straße","34","402","Südvorstadt"
"04057","Alfred-Kästner-Straße","35","402","Südvorstadt"
"04057","Alfred-Kästner-Straße","36","402","Südvorstadt"
"04057","Alfred-Kästner-Straße","37","401","Südvorstadt"
"04057","Alfred-Kästner-Straße","38","402","Südvorstadt"
"04057","Alfred-Kästner-Straße","39","401","Südvorstadt"
"04057","Alfred-Kästner-Straße","40","402","Südvorstadt"
"04057","Alfred-Kästner-Straße","41","401","Südvorstadt"
"04057","Alfred-Kästner-Straße","43","401","Südvorstadt"
"04057","Alfred-Kästner-Straße","44","403","Südvorstadt"
"04057","Alfred-Kästner-Straße","45","401","Südvorstadt"
"04057","Alfred-Kästner-Straße","46","403","Südvorstadt"
"04057","Alfred-Kästner-Straße","47","401","Südvorstadt"
"04057","Alfred-Kästner-Straße","48","403","Südvorstadt"
"04057","Alfred-Kästner-Straße","49","401","Südvorstadt"
"04057","Alfred-Kästner-Straße","50","403","Südvorstadt"
"04057","Alfred-Kästner-Straße","50A","403","Südvorstadt"
"04057","Alfred-Kästner-Straße","51","401","Südvorstadt"
"04057","Alfred-Kästner-Straße","52","403","Südvorstadt"
"04057","Alfred-Kästner-Straße","54","403","Südvorstadt"
"04057","Alfred-Kästner-Straße","55","403","Südvorstadt"
"04057","Alfred-Kästner-Straße","55A","403","Südvorstadt"
"04057","Alfred-Kästner-Straße","55B","403","Südvorstadt"
"04057","Alfred-Kästner-Straße","55C","403","Südvorstadt"
"04057","Alfred-Kästner-Straße","56","403","Südvorstadt"
"04057","Alfred-Kästner-Straße","57","403","Südvorstadt"
"04057","Alfred-Kästner-Straße","58","403","Südvorstadt"
"04057","Alfred-Kästner-Straße","59","403","Südvorstadt"
"04057","Alfred-Kästner-Straße","61","403","Südvorstadt"
"04057","Alfred-Kästner-Straße","63","403","Südvorstadt"
"04057","Alfred-Kästner-Straße","64","403","Südvorstadt"
"04057","Alfred-Kästner-Straße","65","403","Südvorstadt"
"04057","Alfred-Kästner-Straße","66","403","Südvorstadt"
"04057","Alfred-Kästner-Straße","67","403","Südvorstadt"
"04057","Alfred-Kästner-Straße","68","403","Südvorstadt"
"04057","Alfred-Kästner-Straße","69","403","Südvorstadt"
"04057","Alfred-Kästner-Straße","72","403","Südvorstadt"
"04057","Alfred-Kästner-Straße","74","403","Südvorstadt"
"04057","Alfred-Kästner-Straße","75","403","Südvorstadt"
"04057","Alfred-Kästner-Straße","76","403","Südvorstadt"
"04057","Alfred-Kästner-Straße","78","403","Südvorstadt"
"04057","Alfred-Kästner-Straße","80","403","Südvorstadt"
"04057","Alfred-Kästner-Straße","80A","403","Südvorstadt"
"04057","Alfred-Kästner-Straße","82","403","Südvorstadt"
"04057","Alfred-Kästner-Straße","82A","403","Südvorstadt"
"04057","Alfred-Kästner-Straße","84","403","Südvorstadt"
"04057","Alfred-Kästner-Straße","86","403","Südvorstadt"
"04057","Alfred-Kästner-Straße","88","403","Südvorstadt"
"04057","Alfred-Kästner-Straße","90","403","Südvorstadt"
"04057","Alfred-Kästner-Straße","92","403","Südvorstadt"
"03092","Alfred-Schurig-Straße","1","231","Sellerhausen-Stünz"
"03092","Alfred-Schurig-Straße","3","231","Sellerhausen-Stünz"
"03092","Alfred-Schurig-Straße","5","231","Sellerhausen-Stünz"
"03092","Alfred-Schurig-Straße","7","231","Sellerhausen-Stünz"
"03092","Alfred-Schurig-Straße","9","231","Sellerhausen-Stünz"
"03092","Alfred-Schurig-Straße","11","231","Sellerhausen-Stünz"
"03092","Alfred-Schurig-Straße","13","231","Sellerhausen-Stünz"
"03092","Alfred-Schurig-Straße","15","231","Sellerhausen-Stünz"
"04239","Altdorferweg","1","331","Meusdorf"
"04239","Altdorferweg","2","331","Meusdorf"
"04239","Altdorferweg","3","331","Meusdorf"
"04239","Altdorferweg","4","331","Meusdorf"
"04239","Altdorferweg","5","331","Meusdorf"
"04239","Altdorferweg","6","331","Meusdorf"
"04239","Altdorferweg","7","331","Meusdorf"
"04239","Altdorferweg","8","331","Meusdorf"
"04239","Altdorferweg","9","331","Meusdorf"
"04239","Altdorferweg","10","331","Meusdorf"
"04239","Altdorferweg","11","331","Meusdorf"
"04239","Altdorferweg","12","331","Meusdorf"
"04239","Altdorferweg","13","331","Meusdorf"
"04239","Altdorferweg","14","331","Meusdorf"
"04239","Altdorferweg","15","331","Meusdorf"
"04239","Altdorferweg","16","331","Meusdorf"
"03588","Alte Baumschule","1","343","Liebertwolkwitz"
"03588","Alte Baumschule","2","343","Liebertwolkwitz"
"03588","Alte Baumschule","3","343","Liebertwolkwitz"
"03588","Alte Baumschule","4","343","Liebertwolkwitz"
"03588","Alte Baumschule","5","343","Liebertwolkwitz"
"03588","Alte Baumschule","6","343","Liebertwolkwitz"
"03588","Alte Baumschule","7","343","Liebertwolkwitz"
"03588","Alte Baumschule","8","343","Liebertwolkwitz"
"03588","Alte Baumschule","15","343","Liebertwolkwitz"
"03588","Alte Baumschule","16","343","Liebertwolkwitz"
"03588","Alte Baumschule","17","343","Liebertwolkwitz"
"03588","Alte Baumschule","18","343","Liebertwolkwitz"
"03588","Alte Baumschule","19","343","Liebertwolkwitz"
"03588","Alte Baumschule","20","343","Liebertwolkwitz"
"03588","Alte Baumschule","21","343","Liebertwolkwitz"
"03588","Alte Baumschule","22","343","Liebertwolkwitz"
"03588","Alte Baumschule","23","343","Liebertwolkwitz"
"03588","Alte Baumschule","24","343","Liebertwolkwitz"
"03588","Alte Baumschule","26","343","Liebertwolkwitz"
"06605","Alte Burghausener Straße","1","660","Miltitz"
"06605","Alte Burghausener Straße","1A","660","Miltitz"
"06605","Alte Burghausener Straße","2","660","Miltitz"
"06605","Alte Burghausener Straße","4","660","Miltitz"
"06605","Alte Burghausener Straße","5","660","Miltitz"
"06605","Alte Burghausener Straße","6A","660","Miltitz"
"06605","Alte Burghausener Straße","6B","660","Miltitz"
"06605","Alte Burghausener Straße","8","660","Miltitz"
"06605","Alte Burghausener Straße","10","660","Miltitz"
"06605","Alte Burghausener Straße","12","660","Miltitz"
"06605","Alte Burghausener Straße","14","660","Miltitz"
"06605","Alte Burghausener Straße","18","660","Miltitz"
"07501","Alte Dorfstraße","1","752","Burghausen-Rückmarsdorf"
"07501","Alte Dorfstraße","2","752","Burghausen-Rückmarsdorf"
"07501","Alte Dorfstraße","3","752","Burghausen-Rückmarsdorf"
"07501","Alte Dorfstraße","4","752","Burghausen-Rückmarsdorf"
"07501","Alte Dorfstraße","5","752","Burghausen-Rückmarsdorf"
"07501","Alte Dorfstraße","6","752","Burghausen-Rückmarsdorf"
"07501","Alte Dorfstraße","7","752","Burghausen-Rückmarsdorf"
"07501","Alte Dorfstraße","8","752","Burghausen-Rückmarsdorf"
"07501","Alte Dorfstraße","9","752","Burghausen-Rückmarsdorf"
"07501","Alte Dorfstraße","9A","752","Burghausen-Rückmarsdorf"
"07501","Alte Dorfstraße","10","752","Burghausen-Rückmarsdorf"
"07501","Alte Dorfstraße","11","752","Burghausen-Rückmarsdorf"
"07501","Alte Dorfstraße","12","752","Burghausen-Rückmarsdorf"
"07501","Alte Dorfstraße","13","752","Burghausen-Rückmarsdorf"
"07501","Alte Dorfstraße","14","752","Burghausen-Rückmarsdorf"
"07501","Alte Dorfstraße","15","752","Burghausen-Rückmarsdorf"
"07501","Alte Dorfstraße","16","752","Burghausen-Rückmarsdorf"
"07501","Alte Dorfstraße","17","752","Burghausen-Rückmarsdorf"
"07501","Alte Dorfstraße","18","752","Burghausen-Rückmarsdorf"
"07501","Alte Dorfstraße","19","752","Burghausen-Rückmarsdorf"
"07501","Alte Dorfstraße","20","752","Burghausen-Rückmarsdorf"
"07501","Alte Dorfstraße","21","752","Burghausen-Rückmarsdorf"
"07501","Alte Dorfstraße","21D","752","Burghausen-Rückmarsdorf"
"07501","Alte Dorfstraße","21E","752","Burghausen-Rückmarsdorf"
"07501","Alte Dorfstraße","22","752","Burghausen-Rückmarsdorf"
"07501","Alte Dorfstraße","23","752","Burghausen-Rückmarsdorf"
"07501","Alte Dorfstraße","23A","752","Burghausen-Rückmarsdorf"
"07501","Alte Dorfstraße","23C","752","Burghausen-Rückmarsdorf"
"07501","Alte Dorfstraße","25","752","Burghausen-Rückmarsdorf"
"07501","Alte Dorfstraße","25A","752","Burghausen-Rückmarsdorf"
"07501","Alte Dorfstraße","25B","752","Burghausen-Rückmarsdorf"
"07501","Alte Dorfstraße","25C","752","Burghausen-Rückmarsdorf"
"07501","Alte Dorfstraße","27","752","Burghausen-Rückmarsdorf"
"07501","Alte Dorfstraße","29","752","Burghausen-Rückmarsdorf"
"07501","Alte Dorfstraße","29A","752","Burghausen-Rückmarsdorf"
"07501","Alte Dorfstraße","31","752","Burghausen-Rückmarsdorf"
"07501","Alte Dorfstraße","31A","752","Burghausen-Rückmarsdorf"
"07501","Alte Dorfstraße","32","752","Burghausen-Rückmarsdorf"
"07501","Alte Dorfstraße","33","752","Burghausen-Rückmarsdorf"
"07501","Alte Dorfstraße","34","752","Burghausen-Rückmarsdorf"
"07501","Alte Dorfstraße","35","752","Burghausen-Rückmarsdorf"
"07501","Alte Dorfstraße","36","752","Burghausen-Rückmarsdorf"
"07501","Alte Dorfstraße","37","752","Burghausen-Rückmarsdorf"
"07501","Alte Dorfstraße","38","752","Burghausen-Rückmarsdorf"
"07501","Alte Dorfstraße","40","752","Burghausen-Rückmarsdorf"
"07501","Alte Dorfstraße","40A","752","Burghausen-Rückmarsdorf"
"07501","Alte Dorfstraße","40B","752","Burghausen-Rückmarsdorf"
"07501","Alte Dorfstraße","40C","752","Burghausen-Rückmarsdorf"
"07501","Alte Dorfstraße","40D","752","Burghausen-Rückmarsdorf"
"07501","Alte Dorfstraße","41","752","Burghausen-Rückmarsdorf"
"07501","Alte Dorfstraße","42","752","Burghausen-Rückmarsdorf"
"07501","Alte Dorfstraße","42A","752","Burghausen-Rückmarsdorf"
"07501","Alte Dorfstraße","43","752","Burghausen-Rückmarsdorf"
"07501","Alte Dorfstraße","44","752","Burghausen-Rückmarsdorf"
"07501","Alte Dorfstraße","45","752","Burghausen-Rückmarsdorf"
"07501","Alte Dorfstraße","46","752","Burghausen-Rückmarsdorf"
"07501","Alte Dorfstraße","46A","752","Burghausen-Rückmarsdorf"
"07501","Alte Dorfstraße","47","752","Burghausen-Rückmarsdorf"
"07501","Alte Dorfstraße","48","752","Burghausen-Rückmarsdorf"
"07501","Alte Dorfstraße","49","752","Burghausen-Rückmarsdorf"
"07501","Alte Dorfstraße","50","752","Burghausen-Rückmarsdorf"
"07501","Alte Dorfstraße","51","752","Burghausen-Rückmarsdorf"
