st_transform,uuid,kreis_name,kreis_schluessel,gemeindeverband_name,gemeindeverband_schluessel,gemeinde_name,gemeinde_schluessel,strasse_name,strasse_schluessel,id,reinigungsklasse,fahrbahnwinterdienst,laenge,kehrmeter,kehrmeter_pro_jahr
"MULTILINESTRING ((12.1658163371536 54.1284319199792,12.1662798841175 54.128446912803,12.1668764206752 54.1284772620139,12.1676057056757 54.128538777977,12.1677057151777 54.12856909475,12.1677379684657 54.1286392155812,12.1677353130765 54.1290042430149))",e2376ec7-5dee-450b-9815-8dda114741af,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Up de Schnur,"10580",0000010580-001,,,173.74,401.79,
"MULTILINESTRING ((12.144179 54.09066,12.144214 54.090701,12.144481 54.091027,12.144489 54.09109))",042c1370-5cf9-4753-b83a-1e1584977956,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Ellernhorst,"02120",0000002120-001,7,C,52.41,121.20,3151.29
"MULTILINESTRING ((12.1375493892849 54.1111889564606,12.1374208506826 54.1111585573262,12.137376421833 54.1111321947541,12.1373571712985 54.1110905304295,12.1373633149204 54.1107289127172,12.1373613027011 54.1106290116321,12.1373749415844 54.1105920713405,12.1374239052861 54.1105566180097,12.1374891446248 54.1105418095333,12.1375455523362 54.1105380615812,12.1377644911883 54.1105799466327,12.1385475632063 54.1107385156469,12.1395279450421 54.1109152683819,12.1409823864898 54.1111982798033,12.141366764879 54.111282728754,12.1414067983372 54.1113196962768,12.1414069313608 54.1113587770276,12.1409194871902 54.1122184100078,12.1408706396467 54.1122427243126,12.1407971133131 54.1122490992451,12.1394300121582 54.1119860190231,12.139342619153 54.1119609647301,12.1392628290174 54.1119232339721,12.1391845319505 54.1118747204956,12.1388539849941 54.1115187923404,12.138771078072 54.1114630966188,12.1386514927261 54.111412833577,12.1375493892849 54.1111889564606,12.1377727101863 54.1110757706357,12.1383028254881 54.1108473253179,12.1385475632063 54.1107385156469))",d226036d-eb8c-4b42-a711-37fc7e59b27e,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Bertha-von-Suttner-Ring,"01010",0000001010-001,6,B,805.62,1863.08,96879.99
"MULTILINESTRING ((12.138929 54.109139,12.138963 54.108284,12.13903 54.108235,12.139149 54.108218,12.140564 54.10849,12.14061 54.108547,12.140599 54.10874),(12.140599 54.10874,12.140574 54.109459))",d6a8a1b4-214f-4a42-b486-521fc7ed4ff7,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Am Fasanenholz,"00380",0000000380-001,6,C,316.15,731.13,38018.68
"MULTILINESTRING ((12.050922 54.119953,12.051063 54.119959,12.051316 54.119973,12.051568 54.119986,12.052378 54.120036,12.052987 54.120148,12.053233 54.120188,12.053474 54.120216,12.053685 54.120237,12.054431 54.120285,12.055342 54.120327))",470d120e-55c0-4836-91ac-421910a7f79b,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Dostojewskistr.,"07140",0000007140-001,6,C,292.97,677.52,35231.17
"MULTILINESTRING ((12.082728 54.09823,12.082906 54.098402,12.083303 54.098774,12.084035 54.099473),(12.08133 54.096574,12.082122 54.097558,12.082257 54.097728))",51aa4690-073d-4894-8f1d-ebcba6c29934,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Innsbrucker Str.,"04020",0000004020-001,6,B,304.71,704.67,36642.96
"MULTILINESTRING ((12.1098911166862 54.0869437081214,12.1103229853295 54.0874113870044,12.111103881795 54.0882736856008,12.1113548219083 54.0885637313821,12.1114121251695 54.0886192901962,12.1115443888203 54.0887611171535,12.111993403073 54.0892825890538,12.1123159965656 54.0896170375805,12.1125876350606 54.0899257484288,12.113076458791 54.090465237064,12.1139528372025 54.091439728789))",eb0e5229-2b7f-4686-a3b3-62344c8ce54c,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Budapester Str.,"01640",0000001640-001,6,C,566.71,1310.57,68149.82
"MULTILINESTRING ((12.122567 54.091587,12.122938 54.091593,12.123799 54.091581,12.124035 54.091595,12.124262 54.09163,12.124549 54.091625,12.125272 54.091477,12.12574 54.091342,12.12688 54.09101))",6856c845-2de6-45bf-a6cf-8d7e94103ee3,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Zochstr.,"09930",0000009930-001,6,C,297.76,688.60,35807.19
"MULTILINESTRING ((12.120224 54.088108,12.12032 54.088062,12.12102 54.08799))",8a0e6b79-9e96-4045-ab63-a8e54d55b71d,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Leonhardstr.,"06550",0000006550-002,4,,54.61,126.29,19701.41
"MULTILINESTRING ((12.117587 54.088685,12.117566 54.088606,12.117589 54.088534,12.117664 54.088363,12.117733 54.088181,12.117817 54.087939,12.117835 54.087845,12.117974 54.087259,12.1182 54.086899,12.118331 54.086725,12.118537 54.086558,12.118856 54.086353,12.119031 54.086239))",fc3b542e-cabb-4244-9d0f-0004178c922a,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Ottostr.,"07430",0000007430-001,6,C,296.23,685.06,35623.2
"MULTILINESTRING ((12.141884 54.088223,12.142085 54.08775,12.142338 54.087191))",c620a5c8-dda5-4aaf-a0f4-33c809421ab2,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Pümperstr.,"07740",0000007740-001,6,C,118.65,274.39,14268.28
"MULTILINESTRING ((12.147188 54.091057,12.146834 54.089943,12.146813 54.089843),(12.147019 54.090523,12.147896 54.090214,12.147714 54.08973,12.147478 54.089232),(12.146502 54.089887,12.146813 54.089843))",802cb39c-34bd-4f9e-88b2-03ad72295c8a,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Alter Markt,"00260",0000000260-001,7,B,337.91,781.45,20317.72
"MULTILINESTRING ((12.150933 54.116383,12.150461 54.115767,12.150053 54.115697,12.149645 54.115597,12.149141 54.115106,12.148368 54.11415,12.147811 54.114327,12.147017 54.114565,12.146684 54.114654,12.145665 54.114471),(12.149817 54.113803,12.1499 54.113672,12.149726 54.113693,12.149736 54.113742,12.149817 54.113801,12.149667 54.114075,12.148557 54.114384))",d586f8f5-6fb3-4e6c-bdac-9b29fa01dbcf,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Albert-Schweitzer-Str.,"00170",0000000170-008,6,C,660.32,1527.06,79406.91
"MULTILINESTRING ((12.084474 54.171832,12.085354 54.171344,12.085714 54.171127))",3a820008-4568-49ba-aef4-c4d14051fece,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Mozartstr.,"07060",0000007060-001,7,C,112.79,260.84,6781.79
"MULTILINESTRING ((12.140475 54.075531,12.139338 54.07407))",22ed6e5a-570a-45ff-b1dd-8dee6831e32e,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Schwaaner Landstr.,"08440",0000008440-002,6,A,178.85,413.61,21507.64
"MULTILINESTRING ((12.098901 54.086654,12.098868 54.08684,12.098862 54.086949,12.098876 54.087007,12.099192 54.087362,12.099834 54.088089))",0e9b1309-3580-4292-b39d-41da8d240888,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Kölner Str.,"06140",0000006140-001,6,C,175.26,405.31,21075.93
"MULTILINESTRING ((12.160241 54.111482,12.159644 54.110751,12.159591 54.110703,12.159506 54.110664,12.157586 54.110278,12.157469 54.110242,12.157369 54.110181,12.157064 54.109829),(12.160164 54.110462,12.159647 54.11062,12.159551 54.11068),(12.160164 54.110462,12.160162 54.110462),(12.160164 54.110462,12.160331 54.110499,12.160427 54.110472,12.160382 54.110396,12.160164 54.110462),(12.157064 54.109829,12.156969 54.109841,12.156918 54.109883,12.156913 54.109919,12.157204 54.10999))",786e3139-22f4-4b12-8852-317706fa6784,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Martin-Niemöller-Str.,"06860",0000006860-001,6,C,426.20,985.63,51252.77
"MULTILINESTRING ((12.122437 54.087883,12.121675 54.087603,12.121444 54.087499,12.120859 54.087206,12.120291 54.086901,12.119497 54.086479,12.118982 54.086215,12.118349 54.085881,12.117614 54.085498,12.117292 54.08535,12.117093 54.085255),(12.117712 54.085549,12.117973 54.085249))",a9d37ee2-f2c8-47f8-a63d-5090a157667d,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Wismarsche Str.,"09860",0000009860-001,5,A,494.21,1142.91,178293.97
"MULTILINESTRING ((12.084668 54.172959,12.083377 54.172679,12.08231 54.172409,12.081225 54.172063))",5060774f-5064-4f9f-9eb9-27e1075ad749,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Kirchnerstr.,"05950",0000005950-001,6,C,246.42,569.87,29633.29
"MULTILINESTRING ((12.155245 54.119829,12.153512 54.119202,12.153326 54.119145,12.153245 54.119105,12.153152 54.119031,12.152822 54.118618,12.152619 54.118308,12.152619 54.118219,12.152674 54.118127,12.152781 54.118042,12.152997 54.117964,12.157379 54.116721,12.15965 54.11608,12.160242 54.115908,12.160845 54.115665,12.161064 54.115587,12.161188 54.115583,12.161301 54.115614,12.161403 54.115686,12.161567 54.115822,12.161706 54.115936))",ed88bc23-9965-4c69-9d3b-0ce4508a3b9b,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Hainbuchenring,"10360",0000010360-001,6,B,952.41,2202.54,114532.26
"MULTILINESTRING ((12.115203 54.090785,12.115354 54.090727,12.115425 54.090689,12.115461 54.090652,12.115875 54.089872,12.116029 54.089581,12.116058 54.089536,12.116771 54.089249))",55774959-e728-4d72-824a-4bfd2432b1df,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Klosterbachstr.,"06080",0000006080-001,6,C,209.61,484.74,25206.69
"MULTILINESTRING ((12.107146 54.112386,12.107237 54.112418,12.107258 54.112474,12.107264 54.112528,12.107167 54.112584,12.107086 54.112603,12.106963 54.112581,12.10692 54.112553,12.106899 54.112506,12.106904 54.112449,12.106963 54.112424,12.107044 54.112393),(12.107044 54.112393,12.107146 54.112386,12.107178 54.112245,12.10728 54.112091,12.107516 54.111833,12.108052 54.111308,12.108396 54.110905,12.108712 54.110591,12.108986 54.110301,12.109222 54.110003,12.109737 54.109437,12.109984 54.109207,12.110134 54.109015,12.110521 54.108647,12.110778 54.10838,12.111272 54.107874,12.11183 54.107276,12.112163 54.10693,12.112442 54.106609,12.11293 54.106106,12.113247 54.105776,12.113563 54.105464,12.113869 54.105122,12.11462 54.104354,12.115007 54.103882,12.115189 54.103725),(12.114196 54.104788,12.114657 54.104936,12.115215 54.105207,12.115731 54.105584,12.115977 54.105729,12.116138 54.105836,12.116428 54.10593,12.116857 54.106056,12.116364 54.10654,12.114417 54.105886,12.115125 54.105131),(12.112558 54.106489,12.114675 54.107219,12.115522 54.107484,12.11563 54.107364,12.115587 54.107282,12.115039 54.107106,12.114857 54.10715),(12.114857 54.10715,12.114721 54.107234))",80ef532e-8f70-4948-b21c-0e22cf762076,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Pressentinstr.,"07720",0000007720-001,6,A,2023.58,4679.73,243346.02
"MULTILINESTRING ((12.147448 54.088407,12.147896 54.088338,12.148286 54.088276,12.148486 54.088235),(12.149466 54.087961,12.148486 54.088235,12.148486 54.088235))",35ef291a-d3db-479f-9546-1c79aeded733,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Oberhalb d. Gerberbruches,"07330",0000007330-001,7,C,141.62,327.51,8515.27
"MULTILINESTRING ((12.126387 54.087468,12.126281 54.087271,12.126201 54.087073,12.126126 54.086849,12.126074 54.086641,12.12605 54.086458,12.126009 54.086216,12.125999 54.085972,12.126046 54.085628,12.126066 54.085492,12.126135 54.085225,12.126397 54.084634,12.127022 54.083306,12.127195 54.082945,12.127349 54.082612,12.127457 54.082326,12.12749 54.082131))",6658eaae-1ecd-4d18-8c75-672bfb200c40,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Am Vögenteich,"09790",0000009790-001,4,A,608.74,1407.77,219612.45
"MULTILINESTRING ((12.113022 54.077777,12.113102 54.07761,12.113201 54.077405,12.113351 54.077208,12.113519 54.077039,12.11366 54.076919,12.114087 54.076584,12.114575 54.076245,12.114935 54.076018,12.115253 54.075834,12.115802 54.075543,12.1168 54.075083,12.117503 54.074792,12.118415 54.074458,12.11907 54.074242))",0a69d740-25e0-49b6-aa66-a73c73a517a2,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Joachim-Jungius-Str.,"04110",0000004110-001,6,A,572.03,1322.88,68789.58
"MULTILINESTRING ((12.086403 54.093931,12.087026 54.09426,12.087471 54.094498,12.088311 54.094908,12.088618 54.095048,12.088865 54.095158,12.089361 54.095376,12.089972 54.095627,12.090453 54.095811,12.09119 54.096085))",5a7a1be1-2ea5-4d31-bc77-c6c7955870cd,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Friedrich-Silcher-Str.,"02570",0000002570-001,6,C,395.20,913.94,47524.86
"MULTILINESTRING ((12.078841 54.136728,12.07895 54.136949,12.079056 54.137199,12.079108 54.137369,12.079139 54.137615,12.079127 54.13792,12.079073 54.138172,12.078933 54.138488,12.078772 54.13872,12.078557 54.13898,12.07835 54.139175,12.078136 54.13934,12.077489 54.139729,12.076538 54.140249,12.076197 54.140436,12.075779 54.140685,12.075571 54.140875,12.075365 54.141074,12.075192 54.141328,12.075106 54.141552,12.075062 54.141797,12.075067 54.142071,12.075156 54.142639,12.075334 54.143666,12.075485 54.144574))",6a05d3c9-3186-4d9a-be8b-795f831211b2,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Groß Kleiner Damm,"10050",0000010050-001,6,A,968.10,2238.83,116419.06
"MULTILINESTRING ((12.078293 54.105144,12.078712 54.105622,12.079184 54.106068,12.07956 54.106471,12.079806 54.106842,12.080128 54.107358,12.080568 54.107999,12.080965 54.108553,12.081234 54.108962,12.081405 54.109289),(12.081259 54.109009,12.082298 54.108059),(12.078855 54.106776,12.07964 54.106592))",ba1837bc-dc68-4701-899e-69dc6b9c0b44,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Rahnstädter Weg,"07840",0000007840-001,7,B,686.69,1588.04,41289.02
"MULTILINESTRING ((12.087614 54.082924,12.087685 54.083745,12.087751 54.084686,12.087788 54.085067,12.087885 54.085515,12.087958 54.085804,12.087998 54.086225),(12.087612 54.082921,12.087607 54.082689,12.087771 54.082692,12.088202 54.08272,12.088789 54.082799,12.089199 54.082799,12.089758 54.082719,12.090691 54.082704))",ca46df25-f646-4300-8822-07e848aee9f1,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Trotzenburger Weg,"09050",0000009050-001,6,A,598.48,1384.04,71970.33
"MULTILINESTRING ((12.081189 54.149383,12.081258 54.149184,12.081333 54.148926,12.081367 54.148593,12.081392 54.147947,12.081382 54.147498,12.081344 54.147337,12.081197 54.146952))",f90e7e92-c730-43c6-9301-8b7445e87ae9,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Willi-Döbler-Str.,"09830",0000009830-001,6,C,272.79,630.85,32804.42
"MULTILINESTRING ((12.10556 54.116424,12.106089 54.116359,12.106458 54.116292,12.106872 54.116171,12.107145 54.116045,12.107358 54.115907,12.1075 54.115801,12.107659 54.115613,12.10778 54.115406,12.107843 54.115229,12.107859 54.115076,12.107846 54.1149,12.107787 54.114741,12.107669 54.114537,12.107543 54.114367,12.107388 54.114197,12.107148 54.114,12.106875 54.113818,12.106509 54.113636,12.106003 54.113444),(12.103272 54.116282,12.103843 54.116377,12.104399 54.116432,12.104651 54.116441,12.105066 54.116443,12.105506 54.116426,12.10556 54.116424))",f92f938a-2d1b-46eb-a9e5-2eb323d5d600,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Ankerring,"13240",0000013240-001,7,C,614.45,1420.98,36945.4
"MULTILINESTRING ((12.051316 54.119973,12.051269 54.120183,12.051126 54.121055,12.051152 54.121104,12.051202 54.121123,12.052323 54.121187))",15ac222a-ba91-4dc4-99a6-321eb1bf3d78,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Leo-Tolstoi-Str.,"00060",0000000060-001,6,C,204.35,472.58,24574.15
"MULTILINESTRING ((12.186295 54.089881,12.186209 54.090264,12.186102 54.090598,12.185876 54.090906,12.18534 54.091202,12.184879 54.091504,12.184578 54.091712,12.184138 54.091926,12.18402 54.091869,12.18401 54.091762,12.184192 54.091724),(12.184192 54.091724,12.184537 54.091732))",94744e92-5d1e-4854-a25d-eef02745e783,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Riekdahl,"07930",0000007930-003,,B,336.37,777.89,
"MULTILINESTRING ((12.053891 54.117023,12.054188 54.117097,12.054491 54.117158,12.054673 54.11718,12.05511 54.117228,12.055468 54.11725,12.056107 54.117296,12.056429 54.117303,12.05714 54.117337,12.057248 54.117359,12.057308 54.117392,12.057339 54.11743,12.057329 54.117511,12.057301 54.117631,12.057094 54.118855,12.05712 54.118974,12.057224 54.119094))",3b556742-8bd5-42f9-a114-f9302a75d303,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Anton-Makarenko-Str.,"00750",0000000750-001,6,C,421.95,975.80,50741.68
"MULTILINESTRING ((12.142582 54.092121,12.141714 54.092136,12.141156 54.092134,12.140979 54.092125,12.140247 54.092127,12.139593 54.092129,12.13901 54.092155,12.138239 54.092186,12.137074 54.092229,12.135265 54.092054,12.132892 54.091747,12.132752 54.0917,12.132643 54.091663,12.132144 54.091616,12.132068 54.091597,12.131998 54.09156,12.131969 54.091531,12.131929 54.091507,12.131873 54.091496,12.131575 54.09148))",b25bd08e-b7d1-4184-abae-ff99f10e1e6f,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Strandstr.,"08800",0000008800-001,6,C,734.15,1697.80,88285.36
"MULTILINESTRING ((12.116699 54.090599,12.117678 54.091717))",7cf5a1e1-9c79-43e4-921a-942c5571f278,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Windmühlenstr.,"09850",0000009850-001,6,B,139.97,323.69,16832.12
"MULTILINESTRING ((12.138172 54.078278,12.13789 54.078287,12.136414 54.078314,12.137612 54.077509,12.138172 54.078278))",2da50aa5-4450-468e-8c19-c47998e1e7a1,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Schillerplatz,"08220",0000008220-001,6,A,327.33,756.98,39363.13
"MULTILINESTRING ((12.087048 54.093361,12.088163 54.093918,12.089265 54.09444,12.090329 54.094868,12.090908 54.095094,12.091104 54.095168,12.091859 54.095449))",6d2dc5fa-cd86-499b-a3b7-ca0cf9dbef87,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Weberstr.,"09580",0000009580-001,6,C,391.89,906.28,47126.81
"MULTILINESTRING ((12.1664390901035 54.116036681023,12.1671322137637 54.1160587197478,12.1673390506001 54.1160427101204,12.1675143568854 54.1160195567406,12.1676798010654 54.1159778197328,12.1678693157263 54.1159136784814,12.1681260291747 54.1157906869679,12.1694266999605 54.1150256623419,12.1713376759815 54.1139078483123,12.1738182452748 54.1124513794243,12.1739580893683 54.1123625939364,12.1741144029899 54.1122633628776,12.1741945559724 54.1122340484923,12.1743031414479 54.1122392817352,12.1743612653099 54.1122803448012,12.1743662301199 54.1123338829602,12.1743194606924 54.1123750979849,12.1742137266275 54.112393578704,12.1740809793522 54.1123878412874,12.1739580893683 54.1123625939364))",722bbd50-79c5-4c39-90d4-c1c00ff462a2,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Brückenweg,"10480",0000010480-001,6,B,728.26,1684.17,87577.05
"MULTILINESTRING ((12.1465425891815 54.0829035491537,12.1461009981058 54.0829460423149,12.1459915372091 54.0829733073707,12.1459301537833 54.0830287242745,12.1458995712557 54.0831093492816,12.1459152437954 54.0831776997255,12.1461441854506 54.0836261805522,12.1462094261125 54.0837550239519,12.146256699934 54.0839453408022,12.1462571931645 54.0840855829116,12.1462063584361 54.0843167172472,12.1460122180502 54.0849903156268,12.1457181131168 54.0858322181341,12.1455268920301 54.0862089755484,12.1453329468073 54.0865068550497))",5c027d11-0a14-419f-87d4-3b72fa72b564,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Bleicherstr.,"01410",0000001410-001,6,B,442.33,1022.93,53192.48
"MULTILINESTRING ((12.141393 54.090183,12.141605 54.090008,12.142043 54.089622,12.142326 54.089272,12.142601 54.088878,12.142611 54.088852,12.142907 54.08841,12.142938 54.088357,12.142962 54.088297,12.143022 54.088142,12.143041 54.088057,12.143063 54.087927))",0ea97291-b868-4741-9022-05e337317e4e,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Kleine Wasserstr.,"06030",0000006030-001,6,A,276.82,640.17,33289.04
"MULTILINESTRING ((12.078483 54.099502,12.079925 54.099119,12.079618 54.098767))",138de78e-d0ba-4a42-ac3e-98403e4e8595,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Siegmannstr.,"06930",0000006930-001,6,C,147.56,341.25,17744.86
"MULTILINESTRING ((12.1415264949792 54.0869815341468,12.1423380394403 54.0871908058481,12.1426290110298 54.0872392451706,12.1429092542073 54.0872783530157,12.1433089464749 54.0873022245954,12.1435593829624 54.0873387610261))",e486065a-ed53-462a-abcc-2a933d67efcd,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Beginenberg,"01160",0000001160-001,6,C,139.81,323.32,16812.88
"MULTILINESTRING ((12.080575 54.10963,12.080146 54.110058,12.079117 54.111001,12.078473 54.11168,12.078044 54.112271,12.077765 54.112585,12.077465 54.112937,12.077057 54.113138,12.076628 54.113314,12.075985 54.113352,12.075431 54.113393,12.074498 54.113462,12.072846 54.113632,12.07187 54.113713,12.071206 54.113746,12.070541 54.113784,12.069855 54.113809,12.069396 54.11383,12.069034 54.113843,12.068269 54.113883,12.067486 54.113908),(12.069567 54.113823,12.069476 54.114242,12.06938 54.115085,12.069294 54.115644,12.069253 54.115819,12.069161 54.116035,12.068947 54.116259,12.068829 54.116378,12.068631 54.116501,12.068138 54.116759))",69aec855-d206-4d9e-9bc3-782904fd0a5f,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",An der Jägerbäk,"00680",0000000680-001,7,A,1446.25,3344.60,86959.54
"MULTILINESTRING ((12.0712296306744 54.0952979699411,12.070326998093 54.0952451353252,12.0690507863989 54.0951731032535,12.0679804986406 54.0951253782838,12.066685281576 54.0951108303264,12.0655702549851 54.0950883541342),(12.0711659467798 54.0957746159418,12.0710856449625 54.0957407932423,12.0709969711682 54.0957270998903,12.0689412670563 54.0955834714779),(12.0725959113205 54.0953906779303,12.0712340631427 54.0952979673162),(12.0737818394101 54.0954822233912,12.0735679545833 54.0954509997684,12.0730262087404 54.0954139558913,12.0726001920532 54.0953913042361))",eb30b999-97f9-4be3-8aaa-3b62aef2d6a1,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Bonhoefferstr.,"09760",0000009760-001,6,A,686.93,1588.59,82606.9
"MULTILINESTRING ((12.082337 54.096302,12.08253 54.096493,12.082717 54.096671,12.082963 54.09681,12.083386 54.097011,12.083766 54.097148,12.084135 54.097307,12.084366 54.097427,12.084642 54.097607,12.085039 54.097879,12.085495 54.09826,12.085792 54.09854,12.086108 54.098899))",c564fe72-70d3-4e26-a169-4303873d556d,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Linzer Str.,"06660",0000006660-001,6,B,385.64,891.83,46375.22
"MULTILINESTRING ((12.07822 54.099146,12.078483 54.099502,12.078914 54.100115))",21804c6e-a634-4813-b1c2-7885b9267a58,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Schulze-Boysen-Str.,"08400",0000008400-001,6,C,117.03,270.64,14073.47
"MULTILINESTRING ((12.130479 54.091241,12.131295 54.091267,12.131649 54.091281,12.131719 54.091257,12.131764 54.091222,12.131775 54.091163,12.131789 54.090974))",fd6f6db2-9d7a-433c-b874-a456a6244ad4,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Lastadie,"06490",0000006490-001,6,B,114.54,264.89,13774.03
